,cluster,journal_id,journal_title,pap_id,pap_title,distance
6,9,11422,BMC Evolutionary Biology,7107200,A molecular timescale of eukaryote evolution and the rise of complex multicellular life,[[0.245299255747]]
4,23,11423,BMC Family Practice,7107600,A prospective clinical trial of specialist renal nursing in the primary care setting to prevent progression of chronic kidney: a quality improvement report,[[0.441291533191]]
4,14,11423,BMC Family Practice,7107700,The safe implementation of a prison-based methadone maintenance programme: 7&#160;year time-series analysis of primary care prescribing data,[[0.147368470011]]
4,23,11423,BMC Family Practice,7107800,Interpreter-mediated diabetes consultations: a qualitative analysis of physician communication practices,[[0.218112219185]]
4,23,11423,BMC Family Practice,7107900,Economic evaluation of a lifestyle intervention in primary care to prevent type 2 diabetes mellitus and cardiovascular diseases: a randomized controlled trial,[[0.331276982135]]
3,14,11423,BMC Family Practice,7108000,A cross-validation of the provisional diagnostic instrument (PDI-4),[[0.235959567927]]
4,23,11423,BMC Family Practice,7108100,The epidemiology and natural history of depressive disorders in Hong Kong's primary care,[[0.390352179727]]
4,23,11423,BMC Family Practice,7108200,"Efficacy of a strategy for implementing a guideline for the control of cardiovascular risk in a primary healthcare setting: the SIRVA2 study a controlled, blinded community intervention trial randomised by clusters",[[0.269648782267]]
4,23,11423,BMC Family Practice,7108300,Documentation of preventive screening interventions by general practitioners: a retrospective chart audit,[[0.295115891571]]
4,23,11423,BMC Family Practice,7108400,"Differences in referral rates to specialised health care from four primary health care models in Klaipeda, Lithuania",[[0.165196544963]]
3,23,11423,BMC Family Practice,7108500,GPs' use of problem solving therapy for depression: a qualitative study of barriers to and enablers of evidence based care,[[0.17331458296]]
4,23,11423,BMC Family Practice,7108600,A framework to evaluate research capacity building in health care,[[0.213125772217]]
4,23,11423,BMC Family Practice,7108700,Understanding childhood asthma in focus groups: perspectives from mothers of different ethnic backgrounds,[[0.498246889768]]
7,3,11679,Molecular Cancer,7108800,Aldolase positively regulates of the canonical Wnt signaling pathway,[[0.219439341742]]
7,3,11679,Molecular Cancer,7108900,Thioredoxin interacting protein (TXNIP) is a novel tumor suppressor in thyroid cancer,[[0.14705442875]]
7,0,11679,Molecular Cancer,7109000,The anti-erbB3 antibody MM-121/SAR256212 in combination with trastuzumab exerts potent antitumor activity against trastuzumab-resistant breast cancer cells,[[0.231465122053]]
7,3,11679,Molecular Cancer,7109100,"MicroRNA-32 (miR-32) regulates phosphatase and tensin homologue (PTEN) expression and promotes growth, migration, and invasion in colorectal carcinoma cells",[[0.12439235327]]
2,14,11679,Molecular Cancer,7109200,Genetic variants of <it>p27 </it>and <it>p21 </it>as predictors for risk of second primary malignancy in patients with index squamous cell carcinoma of head and neck,[[0.176247345648]]
8,21,11679,Molecular Cancer,7109300,"
<it>miR-34a </it>and <it>miR-15a/16 </it>are co-regulated in non-small cell lung cancer and control cell cycle progression in a synergistic and Rb-dependent manner",[[0.195758568401]]
7,3,11679,Molecular Cancer,7109400,Pim-selective inhibitor DHPCC-9 reveals Pim kinases as potent stimulators of cancer cell migration and invasion,[[0.145083840994]]
7,3,11679,Molecular Cancer,7109500,ROS accumulation and IGF-IR inhibition contribute to fenofibrate/PPAR&#945; -mediated inhibition of Glioma cell motility in vitro,[[0.143700462252]]
7,0,11679,Molecular Cancer,7109600,Benzo[<it>a</it>]pyrene diol epoxide suppresses retinoic acid receptor-&#946;<sub>2 </sub>expression by recruiting DNA (cytosine-5-)-methyltransferase 3A,[[0.22490316481]]
7,0,11679,Molecular Cancer,7109700,Dual effects of TGF-&#946; on ER&#945;-mediated estrogenic transcriptional activity in breast cancer,[[0.246425015406]]
7,0,11679,Molecular Cancer,7109800,Evaluation of bioluminescent imaging for noninvasive monitoring of colorectal cancer progression in the liver and its response to immunogene therapy,[[0.339302635107]]
7,0,11679,Molecular Cancer,7109900,"Human periostin gene expression in normal tissues, tumors and melanoma: evidences for periostin production by both stromal and melanoma cells",[[0.168783235725]]
7,7,11679,Molecular Cancer,7110000,Myb proteins inhibit fibroblast transformation by v-Rel,[[0.138761599313]]
5,0,11679,Molecular Cancer,7110100,Aberrant CBFA2T3B gene promoter methylation in breast tumors,[[0.714318936773]]
2,14,11424,BMC Gastroenterology,7110200,Occurrence of <it>Helicobacter pylori</it> and Epstein-Barr virus infection in endoscopic and gastric cancer patients from Northern Brazil,[[0.29773191435]]
7,3,11424,BMC Gastroenterology,7110300,RETRACTED ARTICLE: Growth inhibition and apoptosis induced by 6-fluoro-3-formylchromone in hepatocellular carcinoma,[[0.187925784441]]
7,14,11424,BMC Gastroenterology,7110400,The protective effect of VSL#3 on intestinal permeability in a rat model of alcoholic intestinal injury,[[0.134860527243]]
2,14,11424,BMC Gastroenterology,7110500,Low rate of recurrence of <it>Helicobacter Pylori</it> infection in spite of high clarithromycin resistance in Pakistan,[[0.414853814656]]
2,16,11424,BMC Gastroenterology,7110600,Leiomyosarcoma of the sigmoid colon with multiple liver metastases and gastric cancer: a case report,[[0.325927996411]]
7,3,11424,BMC Gastroenterology,7110700,Genetic deletion of dectin-1 does not affect the course of murine experimental colitis,[[0.156341236389]]
2,14,11424,BMC Gastroenterology,7110800,The Role of Age in Predicting the Outcome of Caustic Ingestion in Adults: A Retrospective Analysis,[[0.174783248239]]
7,14,11424,BMC Gastroenterology,7110900,Peroxiredoxin 2: a potential biomarker for early diagnosis of Hepatitis B Virus related liver fibrosis identified by proteomic analysis of the plasma,[[0.24549030008]]
2,14,11424,BMC Gastroenterology,7111000,Management of an extrasphincteric fistula in an HIV-positive patient by using fibrin glue: a case report with tips and tricks,[[0.102498009557]]
2,14,11424,BMC Gastroenterology,7111100,Transcript levels of different cytokines and chemokines correlate with clinical and endoscopic activity in ulcerative colitis,[[0.118484270555]]
2,14,11424,BMC Gastroenterology,7111200,Gastroparesis secondary to a demyelinating disease: a case series,[[0.265339710819]]
3,14,11424,BMC Gastroenterology,7111300,Tracing ancestry with methylation patterns: most crypts appear distantly related in normal adult human colon,[[0.315606694227]]
6,9,11680,Molecular Cytogenetics,7111400,"A novel insertion ins(18;5)(q21.1;q31.2q35.1) in acute myeloid leukemia associated with microdeletions at 5q31.2, 5q35.1q35.2 and 18q12.3q21.1 detected by oligobased array comparative genomic hybridization",[[0.297972919154]]
3,14,11680,Molecular Cytogenetics,7111500,"Genetic, metabolic and cellular factors influencing intracellular localization of the Wilson disease protein, ATP7B",[[0.0857964746296]]
3,14,11680,Molecular Cytogenetics,7111600,Prenatal screening above aneuploidies that is Pre-Eclampsia,[[0.126635519363]]
2,14,11680,Molecular Cytogenetics,7111700,A de novo acute myeloid leukemia (AML-M4) case with a complex karyotype and yet unreported breakpoints,[[0.325269605583]]
6,14,11680,Molecular Cytogenetics,7111800,"Two siblings with immunodeficiency, facial abnormalities and chromosomal instability without mutation in DNMT3B gene but liability towards malignancy; a new chromatin disorder delineation?",[[0.304163596978]]
6,9,11425,BMC Genetics,7111900,Long-time evolution and highly dynamic satellite DNA in leptodactylid and hylodid frogs,[[0.290123523043]]
3,19,11425,BMC Genetics,7112000,"Quantitative genetic parameters for yield, plant growth and cone chemical traits in hop (<it>Humulus lupulus</it> L.)",[[0.220845291805]]
0,11,11425,BMC Genetics,7112100,Diabetes genes identified by genome-wide association studies are regulated in mice by nutritional factors in metabolically relevant tissues and by glucose concentrations in islets,[[0.413726430581]]
6,9,11425,BMC Genetics,7112200,"Genetic analysis of ancestry, admixture and selection in Bolivian and Totonac populations of the New World",[[0.345030291481]]
6,9,11425,BMC Genetics,7112300,Genotyping errors in a calibrated DNA register: implications for identification of individuals,[[0.248997074618]]
6,28,11425,BMC Genetics,7112400,Genetic diversity in three invasive clonal aquatic species in New Zealand,[[0.2398729924]]
6,7,11425,BMC Genetics,7112500,"Whole genome microarray analysis, from neonatal blood cards",[[0.312703581319]]
6,9,11425,BMC Genetics,7112600,Worldwide distribution of <it>NAT2 </it>diversity: Implications for <it>NAT2 </it>evolutionary history,[[0.23851762935]]
7,3,11425,BMC Genetics,7112700,Alterations in lipid metabolism gene expression and abnormal lipid accumulation in fibroblast explants from giant axonal neuropathy patients,[[0.153829080212]]
6,9,11425,BMC Genetics,7112800,The effect of linkage disequilibrium on linkage analysis of incomplete pedigrees,[[0.332820991898]]
6,9,11425,BMC Genetics,7112900,Genomic screening in family-based association testing,[[0.247614409379]]
6,9,11425,BMC Genetics,7113000,Structural equation model-based genome scan for the metabolic syndrome,[[0.322804900088]]
3,14,11425,BMC Genetics,7113100,Multiple genome-wide analyses of smoking behavior in the Framingham Heart Study,[[0.276789632076]]
3,14,11681,Molecular Neurodegeneration,7113200,U1 small nuclear ribonucleoproteins (snRNPs) aggregate in Alzheimer&#8217;s disease due to autosomal dominant genetic mutations and trisomy 21,[[0.158351585853]]
7,3,11681,Molecular Neurodegeneration,7113300,Genetic modulation of soluble A&#946; rescues cognitive and synaptic impairment in a mouse model of AD,[[0.217751981397]]
6,14,11681,Molecular Neurodegeneration,7113400,Both common variations and rare non-synonymous substitutions and small insertion/deletions in <it>CLU </it>are associated with increased Alzheimer risk,[[0.208692101572]]
7,3,11681,Molecular Neurodegeneration,7113500,Amyloid beta protein-induced zinc sequestration leads to synaptic loss via dysregulation of the ProSAP2/Shank3 scaffold,[[0.171516223962]]
7,3,11681,Molecular Neurodegeneration,7113600,Localization of BDNF mRNA with the Huntington's disease protein in rat brain,[[0.197855105319]]
7,3,11681,Molecular Neurodegeneration,7113700,Absence of dopaminergic neuronal degeneration and oxidative damage in aged <it>DJ-1</it>-deficient mice,[[0.159986252759]]
6,7,11426,BMC Genomics,7113800,"Novel and unique domains in aminoacyl-tRNA synthetases from human fungal pathogens <it>Aspergillus niger</it>, <it>Candida albicans</it> and <it>Cryptococcus neoformans</it>
				",[[0.131296032743]]
6,9,11426,BMC Genomics,7113900,Omics profiles used to evaluate the gene expression of <it>Exiguobacterium antarcticum</it> B7 during cold adaptation,[[0.207247432714]]
6,9,11426,BMC Genomics,7114000,The genomic landscape of the verrucomicrobial methanotroph <it>Methylacidiphilum fumariolicum</it> SolV,[[0.291419911826]]
6,9,11426,BMC Genomics,7114100,Quantitative trait loci mapping for canine hip dysplasia and its related traits in UK Labrador Retrievers,[[0.392654977149]]
6,19,11426,BMC Genomics,7114200,Transcriptome sequencing of a chimaera reveals coordinated expression of anthocyanin biosynthetic genes mediating yellow formation in herbaceous peony (<it>Paeonia lactiflora</it> Pall.),[[0.187373770315]]
6,12,11426,BMC Genomics,7114300,Genome-wide microarray analysis of Atlantic cod (<it>Gadus morhua</it>) oocyte and embryo,[[0.349298025337]]
6,9,11426,BMC Genomics,7114400,"Genomic and phenotypic attributes of novel salinivibrios from stromatolites, sediment and water from a high altitude lake",[[0.274607786853]]
3,28,11426,BMC Genomics,7114500,Genetic dynamics underlying phenotypic development of biomass yield in triticale,[[0.321662607914]]
6,9,11426,BMC Genomics,7114600,Evaluating the possibility of detecting evidence of positive selection across Asia with sparse genotype data from the HUGO Pan-Asian SNP Consortium,[[0.429803711251]]
6,9,11426,BMC Genomics,7114700,"
					<it>De novo</it> transcriptome assembly reveals sex-specific selection acting on evolving neo-sex chromosomes in <it>Drosophila miranda</it>
				",[[0.3422835489]]
6,9,11426,BMC Genomics,7114800,Comparison of somatic mutation calling methods in amplicon and whole exome sequence data,[[0.239600205149]]
6,9,11426,BMC Genomics,7114900,Systematic genome sequence differences among leaf cells within individual trees,[[0.324053325424]]
7,3,11426,BMC Genomics,7115000,Gene expression analysis indicates CB1 receptor upregulation in the hippocampus and neurotoxic effects in the frontal cortex 3 weeks after single-dose MDMA administration in Dark Agouti rats,[[0.261101076878]]
6,9,11426,BMC Genomics,7115100,Association of microsatellite pairs with segmental duplications in insect genomes,[[0.202120597453]]
6,9,11426,BMC Genomics,7115200,A systems biology approach using metabolomic data reveals genes and pathways interacting to modulate divergent growth in cattle,[[0.271489208298]]
3,9,11426,BMC Genomics,7115300,Context-based preprocessing of molecular docking data,[[0.231489045528]]
6,9,11426,BMC Genomics,7115400,"Transcriptome profiling reveals links between ParS/ParR, MexEF-OprN, and quorum sensing in the regulation of adaptation and virulence in <it>Pseudomonas aeruginosa</it>
				",[[0.175259722453]]
6,9,11426,BMC Genomics,7115500,"Genome-wide transcriptional response of <it>Trichoderma reesei</it> to lignocellulose using RNA sequencing and comparison with <it>Aspergillus niger</it>
				",[[0.201790941213]]
7,3,11426,BMC Genomics,7115600,Cubilin expression is monoallelic and epigenetically augmented via PPARs,[[0.112043606615]]
7,7,11426,BMC Genomics,7115700,"
					<it>Actinobacillus pleuropneumoniae</it> genes expression in biofilms cultured under static conditions and in a drip-flow apparatus",[[0.261409380866]]
3,14,11426,BMC Genomics,7115800,Expression of concern: subfunctionalization reduces the fitness cost of gene duplication in humans by buffering dosage imbalances,[[0.394329017837]]
8,21,11426,BMC Genomics,7115900,Differential miRNA expression profiles in proliferating or differentiated keratinocytes in response to gamma irradiation,[[0.174618826091]]
6,9,11426,BMC Genomics,7116000,Conserved loci of leaf and stem rust fungi of wheat share synteny interrupted by lineage-specific influx of repeat elements,[[0.150443709653]]
6,9,11426,BMC Genomics,7116100,Genome wide SNP discovery in flax through next generation sequencing of reduced representation libraries,[[0.434583069322]]
6,9,11426,BMC Genomics,7116200,Evaluation method for the potential functionome harbored in the genome and metagenome,[[0.170222052616]]
3,9,11426,BMC Genomics,7116300,New methods for separating causes from effects in genomics data,[[0.183590953692]]
6,9,11426,BMC Genomics,7116400,Large-scale sequencing based on full-length-enriched cDNA libraries in pigs: contribution to annotation of the pig genome draft sequence,[[0.272806006369]]
6,9,11426,BMC Genomics,7116500,Towards biological characters of interactions between transcription factors and their DNA targets in mammals,[[0.205691567815]]
6,9,11426,BMC Genomics,7116600,Transcriptome of the adult female malaria mosquito vector <it>Anopheles albimanus</it>,[[0.254940024825]]
6,19,11426,BMC Genomics,7116700,Transcriptome analysis of carnation (<it>Dianthus caryophyllus</it> L.) based on next-generation sequencing technology,[[0.175388362079]]
6,9,11426,BMC Genomics,7116800,"Genomic survey, expression profile and co-expression network analysis of <it>OsWD40 </it>family in rice",[[0.387709633919]]
6,9,11426,BMC Genomics,7116900,Chromatin-driven <it>de novo </it>discovery of DNA binding motifs in the human malaria parasite,[[0.400289423687]]
3,9,11426,BMC Genomics,7117000,A rigorous approach to facilitate and guarantee the correctness of the genetic testing management in human genome information systems,[[0.225323864977]]
6,0,11426,BMC Genomics,7117100,Tumor-specific usage of alternative transcription start sites in colorectal cancer identified by genome-wide exon array analysis,[[0.237062397486]]
6,9,11426,BMC Genomics,7117200,"A gene-rich, transcriptionally active environment and the pre-deposition of repressive marks are predictive of susceptibility to KRAB/KAP1-mediated silencing",[[0.198257957253]]
6,9,11426,BMC Genomics,7117300,Close 3D proximity of evolutionary breakpoints argues for the notion of spatial synteny,[[0.256787202257]]
6,9,11426,BMC Genomics,7117400,Meta-analysis of heterogeneous Down Syndrome data reveals consistent genome-wide dosage effects related to neurological processes,[[0.264518932334]]
6,7,11426,BMC Genomics,7117500,Evolution of major milk proteins in <it>Mus musculus </it>and <it>Mus spretus </it>mouse species: a genoproteomic analysis,[[0.176468693271]]
7,3,11426,BMC Genomics,7117600,"Expression of G protein-coupled receptors and related proteins in HEK293, AtT20, BV2, and N18 cell lines as revealed by microarray analysis",[[0.156764905354]]
6,9,11426,BMC Genomics,7117700,Transcriptome analysis of a barley breeding program examines gene expression diversity and reveals target genes for malting quality improvement,[[0.192231368846]]
6,9,11426,BMC Genomics,7117800,"Construction of an integrated genetic linkage map for the A genome of <it>Brassica napus </it>using SSR markers derived from sequenced BACs in <it>B. rapa</it>
",[[0.160565222712]]
8,21,11426,BMC Genomics,7117900,Identification and characterization of microRNAs in <it>Clonorchis sinensis </it>of human health significance,[[0.211905979295]]
6,9,11426,BMC Genomics,7118000,Construction of a medicinal leech transcriptome database and its application to the identification of leech homologs of neural and innate immune genes,[[0.222758764301]]
6,9,11426,BMC Genomics,7118100,Population-level transcriptome sequencing of nonmodel organisms <it>Erynnis propertius </it>and <it>Papilio zelicaon</it>,[[0.18148709195]]
6,9,11426,BMC Genomics,7118200,Comparative genomics of metabolic networks of free-living and parasitic eukaryotes,[[0.406213248426]]
6,7,11426,BMC Genomics,7118300,Fungal Secretome Database: Integrated platform for annotation of fungal secretomes,[[0.188297859547]]
7,14,11426,BMC Genomics,7118400,High-content siRNA screening of the kinome identifies kinases involved in Alzheimer's disease-related tau hyperphosphorylation,[[0.194838257601]]
6,7,11426,BMC Genomics,7118500,Unique sequence features of the Human Adenovirus 31 complete genomic sequence are conserved in clinical isolates,[[0.320911702769]]
6,9,11426,BMC Genomics,7118600,EST and microarray analysis of horn development in <it>Onthophagus </it>beetles,[[0.130500722977]]
6,9,11426,BMC Genomics,7118700,CGHnormaliter: an iterative strategy to enhance normalization of array CGH data with imbalanced aberrations,[[0.192757091098]]
6,9,11426,BMC Genomics,7118800,Comparative genomics of the emerging human pathogen <it>Photorhabdus asymbiotica </it>with the insect pathogen <it>Photorhabdus luminescens</it>,[[0.223023095935]]
6,19,11426,BMC Genomics,7118900,Genome wide expression analysis of CBS domain containing proteins in <it>Arabidopsis thaliana </it>(L.) Heynh and <it>Oryza sativa </it>L. reveals their developmental and stress regulation,[[0.201474865718]]
6,9,11426,BMC Genomics,7119000,Natural genetic variation in transcriptome reflects network structure inferred with major effect mutations: insulin/TOR and associated phenotypes in <it>Drosophila melanogaster</it>,[[0.247565012474]]
6,9,11426,BMC Genomics,7119100,Horizontal gene transfer between <it>Wolbachia </it>and the mosquito <it>Aedes aegypti</it>,[[0.25848264861]]
6,9,11426,BMC Genomics,7119200,A first generation whole genome RH map of the river buffalo with comparison to domestic cattle,[[0.217907947238]]
6,9,11426,BMC Genomics,7119300,Empirical Bayes accomodation of batch-effects in microarray data using identical replicate reference samples: application to RNA expression profiling of blood from Duchenne muscular dystrophy patients,[[0.240407533691]]
3,14,11426,BMC Genomics,7119400,ILOOP &#8211; a web application for two-channel microarray interwoven loop design,[[0.188467948399]]
6,14,11426,BMC Genomics,7119500,The RHNumtS compilation: Features and bioinformatics approaches to locate and quantify Human NumtS,[[0.130251672983]]
6,9,11426,BMC Genomics,7119600,"Analyses of murine GBP homology clusters based on <it>in silico</it>, <it>in vitro </it>and <it>in vivo </it>studies",[[0.315208067855]]
6,9,11426,BMC Genomics,7119700,Quantitative Single-letter Sequencing: a method for simultaneously monitoring numerous known allelic variants in single DNA samples,[[0.224276721858]]
6,9,11426,BMC Genomics,7119800,Switch-like genes populate cell communication pathways and are enriched for extracellular proteins,[[0.315689164466]]
8,21,11426,BMC Genomics,7119900,Inter- and intra-combinatorial regulation by transcription factors and microRNAs,[[0.162657926035]]
6,7,11426,BMC Genomics,7120000,"Analysis of the immune-inducible transcriptome from microbial stress resistant, rat-tailed maggots of the drone fly <it>Eristalis tenax</it>",[[0.287988850218]]
6,9,11426,BMC Genomics,7120100,C-terminal motif prediction in eukaryotic proteomes using comparative genomics and statistical over-representation across protein families,[[0.263170355564]]
6,9,11426,BMC Genomics,7120200,"Human sterile alpha motif domain 9, a novel gene identified as down-regulated in aggressive fibromatosis, is absent in the mouse",[[0.365548149984]]
6,19,11426,BMC Genomics,7120300,Comprehensive analysis of alternative splicing in rice and comparative analyses with Arabidopsis,[[0.372509615882]]
6,9,11426,BMC Genomics,7120400,Complete plastid genome sequence of <it>Daucus carota</it>: Implications for biotechnology and phylogeny of angiosperms,[[0.186735868442]]
6,9,11426,BMC Genomics,7120500,"GenePING: secure, scalable management of personal genomic data",[[0.280548983911]]
6,9,11426,BMC Genomics,7120600,Further understanding human disease genes by comparing with housekeeping genes and other genes,[[0.500205395701]]
6,9,11426,BMC Genomics,7120700,Reverse transcriptional profiling: non-correspondence of transcript level variation and proximal promoter polymorphism,[[0.391428207218]]
6,0,11426,BMC Genomics,7120800,Prognostic meta-signature of breast cancer developed by two-stage mixture modeling of microarray data,[[0.347553526166]]
6,7,11426,BMC Genomics,7120900,Identification and phylogenetic analysis of <it>Dictyostelium discoideum </it>kinesin proteins,[[0.171447900894]]
2,14,11682,Molecular Pain,7121000,Characterization of individuals with chronic pain: phenotyping approaches used in MAPP,[[0.511788700495]]
3,14,11682,Molecular Pain,7121100,Novel &#969;-conotoxins from <it>C. catus</it> reverse signs of mouse inflammatory pain after systemic administration,[[0.131985390342]]
3,14,11682,Molecular Pain,7121200,Role of capsaicin-sensitive C-fiber afferents in neuropathic pain-induced synaptic potentiation in the nociceptive amygdala,[[0.303271911897]]
7,3,11682,Molecular Pain,7121300,Antinociceptive effect of cyclic phosphatidic acid and its derivative on animal models of acute and chronic pain,[[0.333806447581]]
7,3,11682,Molecular Pain,7121400,NR2 subunits and NMDA receptors on lamina II inhibitory and excitatory interneurons of the mouse dorsal horn,[[0.277022501973]]
7,3,11682,Molecular Pain,7121500,Altered ATP release and metabolism in dorsal root ganglia of neuropathic rats,[[0.257934735704]]
7,3,11682,Molecular Pain,7121600,Impaired pain sensation in mice lacking prokineticin 2,[[0.182450700128]]
2,23,11427,BMC Geriatrics,7121700,Risk stratification and rapid geriatric screening in an emergency department &#8211; a quasi-randomised controlled trial,[[0.182480267774]]
2,16,11427,BMC Geriatrics,7121800,Improving care after hip fracture: the fracture? Think osteoporosis (FTOP) program,[[0.439274752634]]
4,23,11427,BMC Geriatrics,7121900,A preliminary study of aged care facility staff indicates limitations in awareness of the link between depression and physical morbidity,[[0.438077673117]]
3,1,11427,BMC Geriatrics,7122000,Informant-reported cognitive symptoms that predict amnestic mild cognitive impairment,[[0.19992046535]]
2,13,11427,BMC Geriatrics,7122100,Recovery from general anaesthesia in the elderly patient: sevoflurane vs propofol,[[0.245518620698]]
4,23,11427,BMC Geriatrics,7122200,"A prospective study of symptoms, function, and medication use during acute illness in nursing home residents: design, rationale and cohort description",[[0.326891757285]]
2,14,11427,BMC Geriatrics,7122300,Osteomyelitis in elderly patients,[[0.212206130258]]
2,16,11427,BMC Geriatrics,7122400,Complications of colorectal surgery,[[0.27949010059]]
2,16,11427,BMC Geriatrics,7122500,Acute ischemic colitis in elderly: medical or surgical urgency?,[[0.259777475669]]
2,14,11427,BMC Geriatrics,7122600,Mobility and other predictors of hospitalization for urinary tract infection: a retrospective cohort study,[[0.25442395288]]
4,23,11428,BMC Health Services Research,7122800,An analysis of women&#65533;s and children&#65533;s health professional requirements in China in 2010 based on workload,[[0.171054470454]]
4,23,11428,BMC Health Services Research,7122900,Effect of a care transition intervention by pharmacists: an RCT,[[0.270817759384]]
4,23,11428,BMC Health Services Research,7123000,Evaluating the impact of equity focused health impact assessment on health service planning: three case studies,[[0.20645623333]]
4,23,11428,BMC Health Services Research,7123100,"Implementing mobile information technology in clinical nursing education: how, why, when, where and what happened? Some answers from a review of the literature",[[0.251536272086]]
4,23,11428,BMC Health Services Research,7123200,Development and pilot testing of a National Men&#8217;s Health Index,[[0.272681710113]]
4,29,11428,BMC Health Services Research,7123300,"Improving Aboriginal maternal and infant health services in the &#8216;Top End&#8217; of Australia; synthesis of the findings of a health services research program aimed at engaging stakeholders, developing research capacity and embedding change",[[0.25546870429]]
4,23,11428,BMC Health Services Research,7123400,"Health extension program factors, frequency of household visits and being model households, improved utilization of basic health services in Ethiopia",[[0.242477844918]]
4,14,11428,BMC Health Services Research,7123500,Trends in the types and quality of childhood immunisations research output from Africa 1970&#8211;2010: mapping the evidence base,[[0.234989683882]]
4,23,11428,BMC Health Services Research,7123600,Sexual reproductive health service provision to young people in Kenya; health service providers&#8217; experiences,[[0.186670446168]]
4,23,11428,BMC Health Services Research,7123700,Patterns of engagement with the health care system and risk of subsequent hospitalization amongst patients with diabetes,[[0.311911218908]]
4,23,11428,BMC Health Services Research,7123800,Systems thinking in practice: the current status of the six WHO building blocks for health system strengthening in three BHOMA intervention districts of Zambia: a baseline qualitative study,[[0.396059382917]]
4,23,11428,BMC Health Services Research,7123900,African leadership for sustainable health policy and systems research,[[0.268667076566]]
4,23,11428,BMC Health Services Research,7124000,Prospective cohort study protocol to evaluate the validity and reliability of the Quality of Trauma Care Patient-Reported Experience Measure (QTAC-PREM),[[0.358283362975]]
4,14,11428,BMC Health Services Research,7124100,Inter-jurisdictional cooperation on pharmaceutical product listing agreements: views from Canadian provinces,[[0.167131697962]]
4,23,11428,BMC Health Services Research,7124200,The Seamless Transfer-of-Care Protocol: a randomized controlled trial assessing the efficacy of an electronic transfer-of-care communication tool,[[0.269664475571]]
3,14,11428,BMC Health Services Research,7124300,"Development of package payment based on UNU-CBGs Casemix system for provider payment in Aceh Health Insurance, Indonesia",[[0.20420326253]]
2,23,11428,BMC Health Services Research,7124400,A new pathway for elective surgery to reduce cancellation rates,[[0.232891658399]]
2,23,11428,BMC Health Services Research,7124500,Which factors decided general practitioners&#8217; choice of hospital on behalf of their patients in an area with free choice of public hospital? A questionnaire study,[[0.275078133724]]
4,23,11428,BMC Health Services Research,7124600,Informal payments and intra-household allocation of resources for health care in Albania,[[0.267456183378]]
4,23,11428,BMC Health Services Research,7124700,"Inputs to quality: supervision, management, and community involvement in health facilities in Egypt in 2004",[[0.226930915643]]
3,14,11428,BMC Health Services Research,7124800,Trends of increase in western medical services in traditional medicine hospitals in china,[[0.136459585966]]
4,23,11428,BMC Health Services Research,7124900,Integrating telecare for chronic disease management in the community: What needs to be done?,[[0.149206958951]]
4,23,11428,BMC Health Services Research,7125000,The quality of care for adults with epilepsy: an initial glimpse using the QUIET measure,[[0.305071569586]]
3,14,11428,BMC Health Services Research,7125100,Potentially preventable readmissions - narrowing identification of patients at risk of unplanned readmission,[[0.0766845286316]]
4,23,11428,BMC Health Services Research,7125200,A qualitative study of naturopathy in rural practice: A focus upon naturopaths' experiences and perceptions of rural patients and demands for their services,[[0.237570532243]]
4,23,11428,BMC Health Services Research,7125300,Application of a theoretical model to evaluate COPD disease management,[[0.361238715183]]
4,23,11428,BMC Health Services Research,7125400,Digging deeper: quality of patient-provider communication across Hispanic subgroups,[[0.196894004417]]
4,23,11428,BMC Health Services Research,7125500,Direct costs associated with the appropriateness of hospital stay in elderly population,[[0.276607815016]]
4,23,11428,BMC Health Services Research,7125600,A new model for health care delivery,[[0.270807404125]]
2,23,11428,BMC Health Services Research,7125700,Literacy and blood pressure &#8211; do healthcare systems influence this relationship? A cross-sectional study,[[0.211702496988]]
4,23,11428,BMC Health Services Research,7125800,Quantifying morbidities by Adjusted Clinical Group system for a Taiwan population: A nationwide analysis,[[0.172583427321]]
4,23,11428,BMC Health Services Research,7125900,Insights about the process and impact of implementing nursing guidelines on delivery of care in hospitals and community settings,[[0.351089768626]]
4,23,11428,BMC Health Services Research,7126000,Self-reported social class in adolescents: validity and relationship with gradients in self-reported health,[[0.208463085272]]
4,23,11428,BMC Health Services Research,7126100,Do longer consultations improve the management of psychological problems in general practice? A systematic literature review,[[0.206486527536]]
2,23,11428,BMC Health Services Research,7126200,The impact of a decision aid about heart disease prevention on patients' discussions with their doctor and their plans for prevention: a pilot randomized trial,[[0.307601647218]]
2,13,11428,BMC Health Services Research,7126300,Location of residence associated with the likelihood of patient visit to the preoperative assessment clinic,[[0.303850505548]]
4,23,11428,BMC Health Services Research,7126400,Patient involvement in medical decision-making and pain among elders: physician or patient-driven?,[[0.510551792746]]
7,3,11429,BMC Immunology,7126800,Characterisation of CD154<sup>+</sup> T cells following <it>ex vivo</it> allergen stimulation illustrates distinct T cell responses to seasonal and perennial allergens in allergic and non-allergic individuals,[[0.220365813209]]
2,14,11429,BMC Immunology,7126900,Serum activity of DPPIV and its expression on lymphocytes in patients with melanoma and in people with vitiligo,[[0.151073748817]]
7,3,11429,BMC Immunology,7127000,Differential mucosal expression of Th17-related genes between the inflamed colon and ileum of patients with inflammatory bowel disease,[[0.243984083558]]
