,cluster,journal_id,journal_title,pap_id,pap_title,distance
3,24,11468,Boundary Value Problems,7191200,Solvability of right focal boundary value problems with superlinear growth conditions,[[0.757748922299]]
3,24,11468,Boundary Value Problems,7191300,Monotone Positive Solution of Nonlinear Third-Order BVP with Integral Boundary Conditions,[[0.750977994189]]
3,24,11468,Boundary Value Problems,7191400,"Global Behavior of the Components for the Second Order <inline-formula><graphic file=""1687-2770-2008-254593-i1.gif""/></inline-formula>-Point Boundary Value Problems",[[0.707632948271]]
3,24,11468,Boundary Value Problems,7191500,Maximal regular boundary value problems in Banach-valued weighted space,[[0.714038081733]]
3,24,11468,Boundary Value Problems,7191600,Existence of Solutions to Nonlinear Langevin Equation Involving Two Fractional Orders with Boundary Value Conditions,[[0.760127465662]]
5,15,11469,Breast Cancer Research,7191700,PB.12. Audit and root-cause analysis of classification 2 and 3 interval cancers,[[0.610252215124]]
5,15,11469,Breast Cancer Research,7191800,"Effects of an exercise and hypocaloric healthy eating intervention on indices of psychological health status, hypothalamic-pituitary-adrenal axis regulation and immune function after early-stage breast cancer: a randomised controlled trial",[[0.518182590157]]
5,15,11469,Breast Cancer Research,7191900,Association between mammographic density and basal-like and luminal A breast cancer subtypes,[[0.721742869167]]
5,15,11469,Breast Cancer Research,7192000,Platinum chemotherapy for <it>BRCA1</it>-related breast cancer: do we need more evidence?,[[0.712953542874]]
7,2,11469,Breast Cancer Research,7192100,Hippo inactivation feeds tumor-initiating cells,[[0.52895449977]]
5,2,11469,Breast Cancer Research,7192200,Gene expression profiling of primary male breast cancers reveals two unique subgroups and identifies <it>N-</it>acetyltransferase-1 (<it>NAT1</it>) as a novel prognostic biomarker,[[0.628436142348]]
5,15,11469,Breast Cancer Research,7192300,Design of RESILIENCE: a phase 3 trial comparing capecitabine in combination with sorafenib or placebo for treatment of locally advanced or metastatic HER2-negative breast cancer,[[0.596824805975]]
5,15,11469,Breast Cancer Research,7192400,Rare variants in the <it>ATM </it>gene and risk of breast cancer,[[0.684630739653]]
7,2,11469,Breast Cancer Research,7192500,"Enhanced RAD21 cohesin expression confers poor prognosis and resistance to chemotherapy in high grade luminal, basal and HER2 breast cancers",[[0.516901081269]]
5,15,11469,Breast Cancer Research,7192600,Single voxel proton magnetic resonance spectroscopy of breast cancer at 3T,[[0.630002232279]]
7,2,11469,Breast Cancer Research,7192700,RNA interference (RNAi) screening approach identifies agents that enhance paclitaxel activity in breast cancer cells,[[0.457498597915]]
5,15,11469,Breast Cancer Research,7192800,"At last, a predictive and prognostic marker for radiotherapy?",[[0.680121778632]]
5,15,11469,Breast Cancer Research,7192900,Haematoma-directed ultrasound guidewire localisation of breast lesions,[[0.634330157474]]
5,15,11469,Breast Cancer Research,7193000,Role of p27 in tamoxifen response in breast cancer cell lines,[[0.588228462206]]
5,15,11469,Breast Cancer Research,7193100,Assessing risk for breast cancer,[[0.57550652824]]
5,15,11469,Breast Cancer Research,7193200,Variations in excision biopsy rates for women with B3/C3 results do not account for high benign open biopsy rates in the NHS Breast Screening Programme: a regional study,[[0.623746018747]]
5,2,11469,Breast Cancer Research,7193300,Diagnosed with breast cancer whilst on a family history screening programme: an exploratory qualitative study,[[0.636507659502]]
5,15,11469,Breast Cancer Research,7193400,Nonsteroidal anti-inflammatory drugs and breast cancer risk in the National Institutes of Health&#8211;AARP Diet and Health Study,[[0.615569130309]]
2,15,11469,Breast Cancer Research,7193500,Determination of HER2 status using both serum HER2 levels and circulating tumor cells in patients with recurrent breast cancer whose primary tumor was HER2 negative or of unknown HER2 status,[[0.618225893489]]
5,15,11469,Breast Cancer Research,7193600,Role of MR and digital mammography for screening,[[0.54510945745]]
5,2,11469,Breast Cancer Research,7193700,Insulin-like growth factor signalling in oestrogen nonresponsive breast cancer cells,[[0.63727081481]]
5,15,11469,Breast Cancer Research,7193800,West Midlands Breast Screening General Practice Information Pack,[[0.65491005072]]
7,10,11469,Breast Cancer Research,7193900,New role for nuclear hormone receptors and coactivators in regulation of BRCA1-mediated DNA repair in breast cancer cell lines,[[0.594177545858]]
5,2,11469,Breast Cancer Research,7194000,Detection of circulating cancer cells in peripheral blood as a prognostic factor in early breast cancer,[[0.618030110648]]
5,2,11469,Breast Cancer Research,7194100,"Genes, genomes, and cancer",[[0.618030110648]]
7,2,11469,Breast Cancer Research,7194200,Differential responses to doxorubicin-induced phosphorylation and activation of Akt in human breast cancer cells,[[0.53298249454]]
5,15,11469,Breast Cancer Research,7194300,"Location, location, location: regulation of breast cancer progression by the microenvironment",[[0.704200870252]]
5,15,11469,Breast Cancer Research,7194400,The impact of mammographic screening on breast cancer mortality: overview of the evidence so far,[[0.629600864344]]
5,2,11469,Breast Cancer Research,7194500,Expression of androgen receptor and prostate-specific antigen in male breast carcinoma,[[0.64803551779]]
5,15,11469,Breast Cancer Research,7194600,Mammographic density is related to stroma and stromal proteoglycan expression,[[0.746942643639]]
5,15,11469,Breast Cancer Research,7194700,Risk factors for breast cancer in Iran: a case-control study,[[0.671149905295]]
5,2,11469,Breast Cancer Research,7194800,Gene expression profiles derived from fine needle aspiration correlate with response to systemic chemotherapy in breast cancer,[[0.496352277989]]
5,2,11469,Breast Cancer Research,7194900,Structural features for peptides binding the class I molecules,[[0.579242568661]]
7,10,11469,Breast Cancer Research,7195000,<it>BRCA1</it> function in T lymphocytes: a cellular specificity of a different kind,[[0.680263677147]]
5,2,11469,Breast Cancer Research,7195100,Molecular biology of breast metastasis: Molecular expression of vascular markers by aggressive breast cancer cells,[[0.5716583188]]
5,2,11469,Breast Cancer Research,7195200,The importance of breast cancer research from a patient's view: the voices and visions of advocates,[[0.603621422902]]
7,10,11469,Breast Cancer Research,7195300,Caretaker Brca1: keeping the genome in the straight and narrow,[[0.727455050502]]
7,3,11472,Cancer Cell International,7195800,Rutin mediated targeting of signaling machinery in cancer cells,[[0.354982854402]]
7,2,11472,Cancer Cell International,7195900,Liver X receptor activation induces apoptosis of melanoma cell through caspase pathway,[[0.443646674237]]
7,3,11472,Cancer Cell International,7196000,Targeting PI3K/Akt represses Hypoxia inducible factor-1&#945; activation and sensitizes Rhabdomyosarcoma and Ewing&#8217;s sarcoma cells for apoptosis,[[0.553493941626]]
7,22,11472,Cancer Cell International,7196100,A short account of metastatic bone disease,[[0.733026068041]]
7,3,11472,Cancer Cell International,7196200,Reduced paxillin expression contributes to the antimetastatic effect of 4-hydroxycoumarin on B16-F10 melanoma cells,[[0.276900665916]]
7,7,11472,Cancer Cell International,7196300,"The European Searchable Tumour Cell and Databank, ESTDAB, as a tool for research in cancer immunology",[[0.521854866829]]
0,21,11475,Cardiovascular Diabetology,7198300,Myocardial blood flow under general anaesthesia with sevoflurane in type 2 diabetic patients: a pilot study,[[0.584615956148]]
0,21,11475,Cardiovascular Diabetology,7198400,Urinary adiponectin concentration is positively associated with micro- and macro-vascular complications,[[0.762339933422]]
0,21,11475,Cardiovascular Diabetology,7198500,Treatment with a copper-selective chelator causes substantive improvement in cardiac function of diabetic rats with left-ventricular impairment,[[0.623529427771]]
0,20,11475,Cardiovascular Diabetology,7198600,Comparison of vildagliptin twice daily vs. sitagliptin once daily using continuous glucose monitoring (CGM): Crossover pilot study (J-VICTORIA study),[[0.546435579976]]
0,21,11475,Cardiovascular Diabetology,7198700,Impact of glycemic control on circulating endothelial progenitor cells and arterial stiffness in patients with type 2 diabetes mellitus,[[0.654751415928]]
7,21,11475,Cardiovascular Diabetology,7198800,Decreased adiponectin and increased inflammation expression in epicardial adipose tissue in coronary artery disease,[[0.755505106714]]
7,21,11475,Cardiovascular Diabetology,7198900,Nitric oxide and superoxide dismutase modulate endothelial progenitor cell function in type 2 diabetes mellitus,[[0.761949797414]]
0,20,11475,Cardiovascular Diabetology,7199000,Low density lipoprotein from patients with Type 2 diabetes increases expression of monocyte matrix metalloproteinase and ADAM metalloproteinase genes,[[0.67542421611]]
3,16,11476,Cardiovascular Ultrasound,7199400,Normal and shear strains of the left ventricle in healthy human subjects measured by two-dimensional speckle tracking echocardiography,[[0.751101156278]]
2,16,11476,Cardiovascular Ultrasound,7199500,A Novel Approach to Standard Techniques in the Assessment and Quantification of the Interventricular Systolic Relationship,[[0.662474782798]]
2,16,11476,Cardiovascular Ultrasound,7199600,Right atrium myxoma coexisting with antiphospholipid syndrome: a case report,[[0.526292155705]]
2,16,11476,Cardiovascular Ultrasound,7199700,Interventricular septum hematoma during cineventriculography,[[0.689985603463]]
2,16,11476,Cardiovascular Ultrasound,7199800,An unusual clinical presentation resembling superior vena cava syndrome post heart surgery,[[0.666501665423]]
4,19,11733,Systematic Reviews,7200200,Micro-costing studies in the health and medical literature: protocol for a systematic review,[[0.553920224656]]
4,19,11733,Systematic Reviews,7200300,Effect of rehabilitation length of stay on outcomes in individuals with traumatic brain injury or spinal cord injury: a systematic review protocol,[[0.541129956272]]
4,19,11733,Systematic Reviews,7200400,Knowledge synthesis and the Canadian Institutes of Health Research,[[0.644409050407]]
7,9,11478,Cell Communication and Signaling,7200500,A secreted splice variant of the Xenopus frizzled-4 receptor is a biphasic modulator of Wnt signalling,[[0.606722164193]]
7,1,11478,Cell Communication and Signaling,7200600,Dynamic subcellular localization of the mono-ADP-ribosyltransferase ARTD10 and interaction with the ubiquitin receptor p62,[[0.380981372798]]
7,3,11478,Cell Communication and Signaling,7200700,Identification of subpopulations in mesenchymal stem cell-like cultures from human umbilical cord,[[0.482718013217]]
7,3,11478,Cell Communication and Signaling,7200800,Compartimentalization of TNF-receptor 1 signalling: acid sphingomyelinase is activated by Caspase-8 in internalized TNF-R1 receptosomes,[[0.423441187469]]
3,18,11488,Clinical and Translational Allergy,7204800,An immunohistochemical study of the granulysin expression of 6 types of proven adverse cutaneous drug reaction,[[0.701514287883]]
7,7,11488,Clinical and Translational Allergy,7204900,Induction of Treg and alternatively activated macrophages by the helminth <it>Echinococcus granulosus</it>: implication in the promotion or control of allergic disease?,[[0.636839914284]]
3,23,11488,Clinical and Translational Allergy,7205000,P16 - A child with solar urticaria,[[0.812986433492]]
4,22,11488,Clinical and Translational Allergy,7205100,P47 - Does vitamin D status in childhood modify risk for asthma development by altering susceptibility to severe respiratory infection and allergic sensitisation?,[[0.798744186357]]
3,21,11488,Clinical and Translational Allergy,7205200,Detection of nut allergens by mass spectrometry and structure analysis after food processing,[[0.663540174026]]
2,18,11488,Clinical and Translational Allergy,7205400,Primary ciliary dyskinesia and humoral immunodeficiency - what is the missing link?,[[0.690338121505]]
4,22,11488,Clinical and Translational Allergy,7205500,Prevalence of asthma in Portugal - The Portuguese National Asthma Survey,[[0.795052496495]]
3,23,11488,Clinical and Translational Allergy,7205600,Challenges in assessing the potential allergenicity of biotechnology products,[[0.760629218343]]
3,23,11488,Clinical and Translational Allergy,7205700,Very-early-onset FPIES and its difficult management,[[0.85531817405]]
0,19,11744,Trials,7205800,Technology-Intensified Diabetes Education Study (TIDES) in African Americans with type 2 diabetes: study protocol for a randomized controlled trial,[[0.485138919251]]
4,19,11744,Trials,7205900,Oral corticosteroid use for clinical and cost-effective symptom relief of sore throat: study protocol for a randomized controlled trial,[[0.422802093533]]
4,30,11744,Trials,7206000,Do children with cerebral palsy benefit from computerized working memory training? Study protocol for a randomized controlled trial,[[0.675250040831]]
2,16,11744,Trials,7206100,Detailed statistical analysis plan for the difficult airway management (DIFFICAIR) trial,[[0.51826944208]]
4,23,11744,Trials,7206200,Accelerating clinical development of HIV vaccine strategies: methodological challenges and considerations in constructing an optimised multi-arm phase I/II trial design,[[0.709113494382]]
4,19,11744,Trials,7206300,Trial-based clinical and economic analyses: the unhelpful quest for conformity,[[0.523554970055]]
3,23,11744,Trials,7206400,Development of double blind gluten &amp; casein free (GFCF) test foods for autism trial,[[0.835007797803]]
3,23,11744,Trials,7206500,Systematic techniques for assisting recruitment to trials (START): developing the science of recruitment,[[0.766500641577]]
4,22,11744,Trials,7206600,Porvoo sarcopenia and nutrition trial: effects of protein supplementation on functional performance in home-dwelling sarcopenic older people - study protocol for a randomized controlled trial,[[0.501605286523]]
2,18,11744,Trials,7206700,"The effect of periodontal therapy on C-reactive protein, endothelial function, lipids and proinflammatory biomarkers in patients with stable coronary artery disease: study protocol for a randomized controlled trial",[[0.418431384299]]
4,22,11744,Trials,7206800,Slimming World in Stop Smoking Services (SWISSS): study protocol for a randomized controlled trial,[[0.640586907492]]
2,19,11744,Trials,7206900,Randomized clinical trials to identify optimal antibiotic treatment duration,[[0.513846155387]]
4,22,11744,Trials,7207000,Effects of conventional versus multimodal vestibular rehabilitation on functional capacity and balance control in older people with chronic dizziness from vestibular disorders: design of a randomized clinical trial,[[0.393644192632]]
2,18,11744,Trials,7207100,Blood volume-monitored regulation of ultrafiltration in fluid-overloaded hemodialysis patients: study protocol for a randomized controlled trial,[[0.472159473901]]
4,19,11744,Trials,7207200,Involvement of consumers in studies run by the Medical Research Council Clinical Trials Unit: Results of a survey,[[0.412175542827]]
4,19,11744,Trials,7207300,Protecting intellectual property associated with health technology trials &#8211; another barrier to multi-centre trials?,[[0.512061613695]]
2,16,11744,Trials,7207400,Effect of additional treatment with EXenatide in patients with an Acute Myocardial Infarction (EXAMI): study protocol for a randomized controlled trial,[[0.527043849254]]
4,22,11744,Trials,7207500,The Home-Based Older People's Exercise (HOPE) trial: study protocol for a randomised controlled trial,[[0.565726294428]]
4,22,11744,Trials,7207600,The incredible years therapeutic dinosaur programme to build social and emotional competence in welsh primary schools: study protocol for a randomised controlled trial,[[0.646697021473]]
4,22,11744,Trials,7207700,Evaluation of exercise on individuals with dementia and their carers: a randomised controlled trial,[[0.614803336581]]
4,19,11744,Trials,7207800,Efficacy of prescribed injectable diacetylmorphine in the Andalusian trial: Bayesian analysis of responders and non-responders according to a multi domain outcome index,[[0.376737171482]]
2,16,11744,Trials,7207900,"Rationale, design and methodology for a <b>P</b>rospective <b>R</b>andomized Study of graft patency in <b>O</b>ff-pump and On-pump <b>M</b>ult<b>I</b>-Vessel coronary artery bypas<b>S S</b>urgery (PROMISS) using multidetector computed tomography",[[0.695862798213]]
0,19,11744,Trials,7208000,Protocol for the 'e-Nudge trial': a randomised controlled trial of electronic feedback to reduce the cardiovascular risk of individuals in general practice [ISRCTN64828380],[[0.371823049439]]
4,19,11744,Trials,7208100,The current status of primary prevention in coronary heart disease,[[0.462547065575]]
7,23,11747,Virology Journal,7209000,Entecavir combined with furin inhibitor simultaneously reduces hepatitis B virus replication and e antigen secretion,[[0.79018893397]]
7,11,11747,Virology Journal,7209100,Complete genome sequence and pathogenesis of bovine viral diarrhea virus JL-1 isolate from cattle in China,[[0.807401627548]]
7,11,11747,Virology Journal,7209200,Recombinant lentogenic Newcastle disease virus expressing Ebola virus GP infects cells independently of exogenous trypsin and uses macropinocytosis as the major pathway for cell entry,[[0.598746526579]]
7,1,11747,Virology Journal,7209300,Construction and characterization of an infectious replication competent clone of porcine endogenous retrovirus from Chinese miniature pigs,[[0.36445422907]]
7,7,11747,Virology Journal,7209400,ZASC1 knockout mice exhibit an early bone marrow-specific defect in murine leukemia virus replication,[[0.46253965392]]
6,11,11747,Virology Journal,7209500,Creation of a cardiotropic adeno-associated virus: the story of viral directed evolution,[[0.54029159769]]
3,22,11747,Virology Journal,7209600,"A serological survey of human adenovirus serotype 2 and 5 circulating pediatric populations in Changchun, China, 2011",[[0.613550069866]]
7,11,11747,Virology Journal,7209700,<b>18</b>&#946;<b>-glycyrrhetinic acid inhibits rotavirus replication in culture</b>,[[0.546862725966]]
6,11,11747,Virology Journal,7209800,"Phylogenetic and molecular characterization of coxsackievirus A24 variant isolates from a 2010 acute hemorrhagic conjunctivitis outbreak in Guangdong, China",[[0.64403609641]]
3,11,11747,Virology Journal,7209900,Molecular characterization and antiviral activity test of common drugs against echovirus 18 isolated in Korea,[[0.667650316427]]
7,11,11747,Virology Journal,7210000,Phenotypic characterization of patient dengue virus isolates in BALB/c mice differentiates dengue fever and dengue hemorrhagic fever from dengue shock syndrome,[[0.702949632113]]
3,11,11747,Virology Journal,7210100,"A spectroscopy approach to the study of virus infection in the endophytic fungus <it>Epichlo&#235; festucae</it>
",[[0.676553989753]]
7,23,11747,Virology Journal,7210200,Hepatitis B virus induces G1 phase arrest by regulating cell cycle genes in HepG2.2.15 cells,[[0.597124935008]]
2,11,11747,Virology Journal,7210300,Exhaled breath condensate sampling is not a new method for detection of respiratory viruses,[[0.669718196125]]
3,4,11747,Virology Journal,7210400,Rapid detection of porcine circovirus type 2 using a TaqMan-based real-time PCR,[[0.660553953433]]
7,11,11747,Virology Journal,7210500,A duplex real-time reverse transcriptase polymerase chain reaction assay for detecting western equine and eastern equine encephalitis viruses,[[0.673326842379]]
7,11,11747,Virology Journal,7210600,"Analysis of adenovirus trans-complementation-mediated gene expression controlled by melanoma-specific TETP promoter <it>in vitro</it>
",[[0.378250287]]
3,23,11747,Virology Journal,7210700,Use of cracked maize as a carrier for NDV<sub>4 </sub>vaccine in experimental vaccination of chickens,[[0.807571173429]]
2,23,11747,Virology Journal,7210800,Survey of both hepatitis B virus (HBsAg) and hepatitis C virus (HCV-Ab) coinfection among HIV positive patients,[[0.783824005731]]
7,11,11747,Virology Journal,7210900,Identification of light-independent inhibition of human immunodeficiency virus-1 infection through bioguided fractionation of <it>Hypericum perforatum</it>,[[0.544490160618]]
7,11,11747,Virology Journal,7211000,Conserved retinoblastoma protein-binding motif in human cytomegalovirus UL97 kinase minimally impacts viral replication but affects susceptibility to maribavir,[[0.616178824184]]
7,11,11747,Virology Journal,7211100,The inhibition of the Human Immunodeficiency Virus type 1 activity by crude and purified human pregnancy plug mucus and mucins in an inhibition assay,[[0.70983086674]]
6,11,11747,Virology Journal,7211200,The state of the art of adeno-associated virus-based vectors in gene therapy,[[0.580658613393]]
7,11,11747,Virology Journal,7211300,The role of crude human saliva and purified salivary MUC5B and MUC7 mucins in the inhibition of Human Immunodeficiency Virus type 1 in an inhibition assay,[[0.660666871773]]
7,11,11747,Virology Journal,7211400,Functional inaccessibility of quiescent herpes simplex virus genomes,[[0.52819962907]]
3,21,11749,World Allergy Organization Journal,7211700,Immunological cross-reactivity between olive and grass pollen: implication of major and minor allergens,[[0.738660031123]]
3,7,11749,World Allergy Organization Journal,7211800,Environmental and occupational respiratory diseases &#8211; 1059. Lung exposure to TiO<sub>2</sub> induces eosinophilic airway inflammation in the rabbits,[[0.889290924846]]
7,3,11749,World Allergy Organization Journal,7211900,"Rhinitis, sinusitis and ocular disease &#8211; 2095. Inhibitory effect of Ginsenoside Rg1 on extracellular matix production via extracellular signal-regulated protein Kinase/ activator Protein 1 pathway in nasal polyp-derived fibroblasts",[[0.414059071058]]
2,18,11749,World Allergy Organization Journal,7212000,May We Strengthen the Human Natural Defenses with Bacterial Lysates?,[[0.487102794378]]
2,22,11749,World Allergy Organization Journal,7212100,Section 1. EPR-3 versus GINA 2008 Guidelines - Asthma Control and Step 3 Care: <it>Highlights of the Asthma Summit 2009: Beyond the Guidelines</it>,[[0.661643445078]]
3,10,11749,World Allergy Organization Journal,7212200,Aquagenic urticaria in twins,[[0.662334254077]]
2,15,11751,World Journal of Surgical Oncology,7212800,"Multiple primary malignant neoplasms of the glottis, renal pelvis, urinary bladder, oral floor, prostate, and esophagus in a Japanese male patient: a case report",[[0.57061147384]]
2,15,11751,World Journal of Surgical Oncology,7212900,Clinical features and hypoxic marker expression of primary sinonasal and laryngeal small-cell neuroendocrine carcinoma: a small case series,[[0.514557943901]]
2,15,11751,World Journal of Surgical Oncology,7213000,Late-developing tongue adenoid cystic carcinoma after pulmonary metastasectomy: a case report,[[0.659053289379]]
2,15,11751,World Journal of Surgical Oncology,7213100,Diagnosis and treatment of solid pseudopapillary tumor of the pancreas: experience of one single institution from Turkey,[[0.60953526918]]
2,16,11751,World Journal of Surgical Oncology,7213200,Dislodgement of port-A catheters in pediatric oncology patients: 11&#160;years of experience,[[0.374357143299]]
2,15,11751,World Journal of Surgical Oncology,7213300,Castleman&#8217;s disease in the retroperitoneal space mimicking a paraspinal schwannoma: a case report,[[0.643685543802]]
2,16,11751,World Journal of Surgical Oncology,7213400,Secure hemostasis in transhiatal esophagectomy for esophageal cancer with gauze packing,[[0.529981343856]]
2,15,11751,World Journal of Surgical Oncology,7213500,Decreased expression of microRNA let-7i and its association with chemotherapeutic response in human gastric cancer,[[0.614628818517]]
2,23,11751,World Journal of Surgical Oncology,7213600,"Haematogenous abdominal wall metastasis of differentiated, alpha-fetoprotein-negative hepatocellular carcinoma after previous antiandrogen therapy within a site of lipoma manifestation since childhood",[[0.704981887602]]
2,15,11751,World Journal of Surgical Oncology,7213700,Complete and safe resection of challenging retroperitoneal tumors: anticipation of multi-organ and major vascular resection and use of adjunct procedures,[[0.654003023963]]
2,16,11751,World Journal of Surgical Oncology,7213800,Emergency adrenalectomy due to acute heart failure secondary to complicated pheochromocytoma: a case report,[[0.418088919932]]
7,2,11751,World Journal of Surgical Oncology,7213900,Prognostic value of HMGB1 overexpression in resectable gastric adenocarcinomas,[[0.629331700388]]
2,15,11751,World Journal of Surgical Oncology,7214000,Spontaneous regression in alveolar soft part sarcoma: case report and literature review,[[0.582473325877]]
2,15,11751,World Journal of Surgical Oncology,7214100,The importance of rectal cancer MRI protocols on iInterpretation accuracy,[[0.589697301579]]
2,15,11751,World Journal of Surgical Oncology,7214200,"Castleman's disease in the head of the pancreas: report of a rare clinical entity and current perspective on diagnosis, treatment, and outcome",[[0.482768406872]]
2,16,11751,World Journal of Surgical Oncology,7214300,Acute adrenal crisis after orthopedic surgery for pathologic fracture,[[0.50379483498]]
5,15,11751,World Journal of Surgical Oncology,7214400,Breast metastasis of ilial carcinoid tumor: Case report and literature review,[[0.72802747014]]
2,16,11751,World Journal of Surgical Oncology,7214500,"Ectopic paraesophageal mediastinal parathyroid adenoma, a rare cause of acute pancreatitis",[[0.551778449027]]
1,17,11499,Critical Care,7228500,Usefulness of intravenous immunoglobulin administration to sepsis-induced coagulopathy in ICU patients,[[0.343170270406]]
2,18,11499,Critical Care,7228600,In-hospital mortality following treatment with red blood cell transfusion or inotropic therapy during early goal-directed therapy for septic shock: a retrospective propensity-adjusted analysis,[[0.388571688149]]
2,17,11499,Critical Care,7228700,"Prognostic and diagnostic value of eosinopenia, C-reactive protein, procalcitonin, and circulating cell-free DNA in critically ill patients admitted with suspicion of sepsis",[[0.713676499117]]
1,17,11499,Critical Care,7228800,Induced hypothermia of 33&#176;C does not affect host response compared with maintaining 36&#176;C,[[0.0563350785589]]
1,17,11499,Critical Care,7228900,"Elimination rates of electrolytes, vitamins and trace elements during continuous renal replacement therapy with citrate CVVHD: influence of treatment dose",[[0.0563350785589]]
1,17,11499,Critical Care,7229000,Opening pressures and intratidal opening and closing in ARDS lung,[[0.0563149815579]]
1,17,11499,Critical Care,7229100,Prevalence of elevated cardiac troponin T in ICU patients using the high-sensitivity assay and the relationship with mortality,[[0.0563149815579]]
1,17,11499,Critical Care,7229200,ROTEM: Multiplate monitoring in the ICU and outcome scores,[[0.0563350785589]]
2,17,11499,Critical Care,7229300,Plasma adrenomedullin is associated with short-term mortality and vasopressor requirement in patients admitted with sepsis,[[0.634936197995]]
1,17,11499,Critical Care,7229400,Developing an early screening instrument for predicting psychological morbidity after critical illness,[[0.159468895476]]
2,18,11499,Critical Care,7229500,Therapeutic drug monitoring of amikacin in septic patients,[[0.495739851356]]
2,16,11499,Critical Care,7229600,Functional changes of the myocardium in survivors of high-voltage electrical injury,[[0.574881965309]]
2,16,11499,Critical Care,7229700,Respiratory variation in inferior vena cava diameter: surrogate of central venous pressure or parameter of fluid responsiveness? Let the physiology reply,[[0.570294345559]]
1,17,11499,Critical Care,7229800,Audit on patient outcome based on APACHE II scoring in the respiratory ICU of a south Indian university teaching hospital,[[0.303119191657]]
2,17,11499,Critical Care,7229900,Interleukin-6 is the strongest predictor of 30-day mortality in patients with cardiogenic shock due to myocardial infarction,[[0.563432202219]]
2,21,11499,Critical Care,7230000,Tranexamic acid: less bleeding and less thrombosis?,[[0.521422927957]]
2,17,11499,Critical Care,7230100,Ventilator-associated pneumonia and ICU mortality in severe ARDS patients ventilated according to a lung-protective strategy,[[0.639459297822]]
1,17,11499,Critical Care,7230200,Immediate needs and level of anxiety of families with traumatic brain injury patients admitted to ICUs,[[0.0218262254588]]
1,17,11499,Critical Care,7230300,Multivariate regression analysis of outcomes following orthotopic liver transplantation in decompensated cirrhotics transplanted from the ICU,[[0.0218165245195]]
1,17,11499,Critical Care,7230400,Cerebral oximetry and brain death in the ICU: data from seven cases,[[0.0218165245195]]
1,17,11499,Critical Care,7230500,Existence of interference between the heart and respiratory sounds: preliminary report,[[0.0218165245195]]
1,17,11499,Critical Care,7230600,Acute lung injury in mice associates with p44/42 and c-Jun N-terminal kinase activation and requires the function of TNF&#945; receptor I,[[0.0218165245195]]
2,17,11499,Critical Care,7230700,Relationship between thyroid function and ICU mortality: a prospective observation study,[[0.733972928609]]
2,16,11499,Critical Care,7230800,Balanced study groups in a randomized trial - authors' response,[[0.314496255096]]
2,19,11499,Critical Care,7230900,Obituary: Dr Max Harry Weil,[[0.461423032993]]
7,7,11499,Critical Care,7231000,Mild-stretch mechanical ventilation upregulates toll-like receptor 2 and sensitizes the lung to bacterial lipopeptide,[[0.538188565557]]
2,16,11499,Critical Care,7231100,The lung and the brain: a dangerous cross-talk,[[0.747095527468]]
1,17,11499,Critical Care,7231200,"Correction: Prevalence, clinical management and risks associated with acute faecal incontinence in the critical care setting: The FIRST questionnaire survey",[[0.0463612530362]]
2,11,11499,Critical Care,7231300,Cytomegalovirus infection monitored by quantitative real-time PCR in critically ill patients,[[0.605834351676]]
1,17,11499,Critical Care,7231400,Role of microcirculatory monitoring in polytraumatic patients,[[0.0463612530362]]
1,17,11499,Critical Care,7231500,Dexmedetomidine improves attention and recall in agitated critically ill patients,[[0.0463612530362]]
1,17,11499,Critical Care,7231600,Impact of modulation of the endocannabinoid system on the intestinal microcirculation in experimental sepsis,[[0.046409071964]]
1,17,11499,Critical Care,7231700,Clinical experiences with a new endobronchial blocking device: the EZ-Blocker,[[0.0463612530362]]
1,17,11499,Critical Care,7231800,Cardiac cycle efficiency as prognostic index in ICUs,[[0.046409071964]]
2,18,11499,Critical Care,7231900,Effect of erythropoietin on level of circulating endothelial progenitor cells and outcome in patients after acute ischemic stroke,[[0.608087477005]]
2,16,11499,Critical Care,7232000,Using pulse pressure variation or stroke volume variation to diagnose right ventricular failure?,[[0.496936795748]]
2,11,11499,Critical Care,7232100,<it>Clostridium difficile</it>: moving beyond antimicrobial therapy,[[0.447152617937]]
2,19,11499,Critical Care,7232200,Physicians' and nurses' opinions on selective decontamination of the digestive tract and selective oropharyngeal decontamination: a survey,[[0.505806203182]]
2,17,11499,Critical Care,7232300,Beneficial effects of loxapine on agitation and breathing patterns during weaning from mechanical ventilation,[[0.542185631837]]
3,16,11499,Critical Care,7232400,Alveolar fluid clearance in healthy pigs and influence of positive end-expiratory pressure,[[0.799014794698]]
1,17,11499,Critical Care,7232500,Role of fiber diet formula in surgical critically ill septic patients,[[0.102873634382]]
1,17,11499,Critical Care,7232600,Bay rooms vs single-bed rooms in intensive care unit nosocomial infections: a case-control study,[[0.101909800764]]
1,17,11499,Critical Care,7232700,Safety of heparin prophylaxis for venous thromboembolism in patients with neurotrauma,[[0.102873634382]]
1,17,11499,Critical Care,7232800,Impact of a systematic MEWS introduction on preoperative and postoperative evaluation in urgent/emergency surgery,[[0.101909800764]]
1,17,11499,Critical Care,7232900,Prognostic value of central venous-arterial pCO<sub>2 </sub>difference in severe sepsis and septic shock patients,[[0.102873634382]]
1,17,11499,Critical Care,7233000,Colistin monotherapy versus therapy combination,[[0.102873634382]]
2,18,11499,Critical Care,7233100,Th1 and Th17 hypercytokinemia as early host response signature in severe pandemic influenza,[[0.525735048368]]
